phone,calls_made,unique_b_parties,total_duration_s,calls_received,unique_a_parties,total_calls
+918147163598,0.0,0.0,0.0,2,2,2.0
+917473769715,0.0,0.0,0.0,2,2,2.0
+917471719570,0.0,0.0,0.0,2,2,2.0
+918152904591,0.0,0.0,0.0,2,2,2.0
+917465073439,0.0,0.0,0.0,2,2,2.0
+918154221839,0.0,0.0,0.0,2,2,2.0
+919554739005,0.0,0.0,0.0,2,2,2.0
+917463646887,0.0,0.0,0.0,2,2,2.0
+919553877667,0.0,0.0,0.0,2,2,2.0
+919551628615,0.0,0.0,0.0,2,2,2.0
+917451683305,0.0,0.0,0.0,2,2,2.0
+917451074813,0.0,0.0,0.0,2,2,2.0
+918173400954,0.0,0.0,0.0,2,2,2.0
+917450459114,0.0,0.0,0.0,2,2,2.0
+917446043982,0.0,0.0,0.0,2,2,2.0
+918181546406,0.0,0.0,0.0,2,2,2.0
+918182554028,0.0,0.0,0.0,2,2,2.0
+917439732765,0.0,0.0,0.0,2,2,2.0
+917437360761,0.0,0.0,0.0,2,2,2.0
+917433915402,0.0,0.0,0.0,2,2,2.0
+918190547867,0.0,0.0,0.0,2,2,2.0
+919690631110,0.0,0.0,0.0,2,2,2.0
+919559643261,0.0,0.0,0.0,2,2,2.0
+917425667684,0.0,0.0,0.0,2,2,2.0
+918129925522,0.0,0.0,0.0,2,2,2.0
+917537894144,0.0,0.0,0.0,2,2,2.0
+918080539606,0.0,0.0,0.0,2,2,2.0
+919683281947,0.0,0.0,0.0,2,2,2.0
+919684190730,0.0,0.0,0.0,2,2,2.0
+917533754264,0.0,0.0,0.0,2,2,2.0
+917532264310,0.0,0.0,0.0,2,2,2.0
+918092908322,0.0,0.0,0.0,2,2,2.0
+918095508417,0.0,0.0,0.0,2,2,2.0
+919688224275,0.0,0.0,0.0,2,2,2.0
+917516689229,0.0,0.0,0.0,2,2,2.0
+917509208793,0.0,0.0,0.0,2,2,2.0
+919565053433,0.0,0.0,0.0,2,2,2.0
+918104505421,0.0,0.0,0.0,2,2,2.0
+919688480855,0.0,0.0,0.0,2,2,2.0
+917503484503,0.0,0.0,0.0,2,2,2.0
+918120386869,0.0,0.0,0.0,2,2,2.0
+918121885189,0.0,0.0,0.0,2,2,2.0
+917499011530,0.0,0.0,0.0,2,2,2.0
+917498166337,0.0,0.0,0.0,2,2,2.0
+918126882842,0.0,0.0,0.0,2,2,2.0
+918127290570,0.0,0.0,0.0,2,2,2.0
+917497148507,0.0,0.0,0.0,2,2,2.0
+917496738672,0.0,0.0,0.0,2,2,2.0
+917496529238,0.0,0.0,0.0,2,2,2.0
+918129713842,0.0,0.0,0.0,2,2,2.0
+919546772770,0.0,0.0,0.0,2,2,2.0
+917418240936,0.0,0.0,0.0,2,2,2.0
+919727535087,0.0,0.0,0.0,2,2,2.0
+918246475869,0.0,0.0,0.0,2,2,2.0
+917359933851,0.0,0.0,0.0,2,2,2.0
+918249154655,0.0,0.0,0.0,2,2,2.0
+917348606595,0.0,0.0,0.0,2,2,2.0
+917344232435,0.0,0.0,0.0,2,2,2.0
+917340497087,0.0,0.0,0.0,2,2,2.0
+917336961511,0.0,0.0,0.0,2,2,2.0
+918262113007,0.0,0.0,0.0,2,2,2.0
+918265168382,0.0,0.0,0.0,2,2,2.0
+918265228595,0.0,0.0,0.0,2,2,2.0
+917335986745,0.0,0.0,0.0,2,2,2.0
+918267972776,0.0,0.0,0.0,2,2,2.0
+918267994075,0.0,0.0,0.0,2,2,2.0
+917333998881,0.0,0.0,0.0,2,2,2.0
+917333974608,0.0,0.0,0.0,2,2,2.0
+918271454118,0.0,0.0,0.0,2,2,2.0
+917327912143,0.0,0.0,0.0,2,2,2.0
+917327163328,0.0,0.0,0.0,2,2,2.0
+917322083923,0.0,0.0,0.0,2,2,2.0
+917319533615,0.0,0.0,0.0,2,2,2.0
+917317654773,0.0,0.0,0.0,2,2,2.0
+917308122249,0.0,0.0,0.0,2,2,2.0
+918282328712,0.0,0.0,0.0,2,2,2.0
+917307892655,0.0,0.0,0.0,2,2,2.0
+918286737911,0.0,0.0,0.0,2,2,2.0
+918287449030,0.0,0.0,0.0,2,2,2.0
+917360948149,0.0,0.0,0.0,2,2,2.0
+918245844107,0.0,0.0,0.0,2,2,2.0
+918201137859,0.0,0.0,0.0,2,2,2.0
+918245187100,0.0,0.0,0.0,2,2,2.0
+917413323042,0.0,0.0,0.0,2,2,2.0
+917411105263,0.0,0.0,0.0,2,2,2.0
+917408573880,0.0,0.0,0.0,2,2,2.0
+917401915169,0.0,0.0,0.0,2,2,2.0
+919704948679,0.0,0.0,0.0,2,2,2.0
+917400553677,0.0,0.0,0.0,2,2,2.0
+917399302209,0.0,0.0,0.0,2,2,2.0
+918216912976,0.0,0.0,0.0,2,2,2.0
+919705709724,0.0,0.0,0.0,2,2,2.0
+918218616402,0.0,0.0,0.0,2,2,2.0
+917393260552,0.0,0.0,0.0,2,2,2.0
+917389370568,0.0,0.0,0.0,2,2,2.0
+919707183673,0.0,0.0,0.0,2,2,2.0
+918220640258,0.0,0.0,0.0,2,2,2.0
+917383811016,0.0,0.0,0.0,2,2,2.0
+918226439667,0.0,0.0,0.0,2,2,2.0
+917376895353,0.0,0.0,0.0,2,2,2.0
+917374326623,0.0,0.0,0.0,2,2,2.0
+917370967094,0.0,0.0,0.0,2,2,2.0
+918234071109,0.0,0.0,0.0,2,2,2.0
+917368547640,0.0,0.0,0.0,2,2,2.0
+919715985500,0.0,0.0,0.0,2,2,2.0
+918240537733,0.0,0.0,0.0,2,2,2.0
+919535289564,0.0,0.0,0.0,2,2,2.0
+917361366233,0.0,0.0,0.0,2,2,2.0
+918077364219,0.0,0.0,0.0,2,2,2.0
+917540966179,0.0,0.0,0.0,2,2,2.0
+918071073827,0.0,0.0,0.0,2,2,2.0
+917742544942,0.0,0.0,0.0,2,2,2.0
+917897597606,0.0,0.0,0.0,2,2,2.0
+917740462372,0.0,0.0,0.0,2,2,2.0
+917901753130,0.0,0.0,0.0,2,2,2.0
+919619646966,0.0,0.0,0.0,2,2,2.0
+917736538755,0.0,0.0,0.0,2,2,2.0
+919644387774,0.0,0.0,0.0,2,2,2.0
+919608934650,0.0,0.0,0.0,2,2,2.0
+919644807522,0.0,0.0,0.0,2,2,2.0
+919646698513,0.0,0.0,0.0,2,2,2.0
+919607872901,0.0,0.0,0.0,2,2,2.0
+917923972740,0.0,0.0,0.0,2,2,2.0
+917926407075,0.0,0.0,0.0,2,2,2.0
+917929299616,0.0,0.0,0.0,2,2,2.0
+917708873917,0.0,0.0,0.0,2,2,2.0
+917933053984,0.0,0.0,0.0,2,2,2.0
+917708859316,0.0,0.0,0.0,2,2,2.0
+919647531153,0.0,0.0,0.0,2,2,2.0
+919647608622,0.0,0.0,0.0,2,2,2.0
+917940904732,0.0,0.0,0.0,2,2,2.0
+919647808100,0.0,0.0,0.0,2,2,2.0
+917702393090,0.0,0.0,0.0,2,2,2.0
+917697490233,0.0,0.0,0.0,2,2,2.0
+917693527154,0.0,0.0,0.0,2,2,2.0
+917950906129,0.0,0.0,0.0,2,2,2.0
+917693393885,0.0,0.0,0.0,2,2,2.0
+917742111850,0.0,0.0,0.0,2,2,2.0
+917895446374,0.0,0.0,0.0,2,2,2.0
+918067235734,0.0,0.0,0.0,2,2,2.0
+917894704865,0.0,0.0,0.0,2,2,2.0
+919627241304,0.0,0.0,0.0,2,2,2.0
+917809790092,0.0,0.0,0.0,2,2,2.0
+917807850128,0.0,0.0,0.0,2,2,2.0
+919627589915,0.0,0.0,0.0,2,2,2.0
+917803948048,0.0,0.0,0.0,2,2,2.0
+917798423397,0.0,0.0,0.0,2,2,2.0
+919625724293,0.0,0.0,0.0,2,2,2.0
+917797803282,0.0,0.0,0.0,2,2,2.0
+917828519736,0.0,0.0,0.0,2,2,2.0
+917789140046,0.0,0.0,0.0,2,2,2.0
+917838017917,0.0,0.0,0.0,2,2,2.0
+919624164580,0.0,0.0,0.0,2,2,2.0
+919632503641,0.0,0.0,0.0,2,2,2.0
+917850688896,0.0,0.0,0.0,2,2,2.0
+919622864774,0.0,0.0,0.0,2,2,2.0
+917857754859,0.0,0.0,0.0,2,2,2.0
+917864230150,0.0,0.0,0.0,2,2,2.0
+917767826833,0.0,0.0,0.0,2,2,2.0
+917763969023,0.0,0.0,0.0,2,2,2.0
+917867955778,0.0,0.0,0.0,2,2,2.0
+917869543691,0.0,0.0,0.0,2,2,2.0
+917751166400,0.0,0.0,0.0,2,2,2.0
+917750774508,0.0,0.0,0.0,2,2,2.0
+919636220011,0.0,0.0,0.0,2,2,2.0
+917745565900,0.0,0.0,0.0,2,2,2.0
+919650317324,0.0,0.0,0.0,2,2,2.0
+917690585278,0.0,0.0,0.0,2,2,2.0
+917958032841,0.0,0.0,0.0,2,2,2.0
+917684128698,0.0,0.0,0.0,2,2,2.0
+919662136505,0.0,0.0,0.0,2,2,2.0
+917599518618,0.0,0.0,0.0,2,2,2.0
+917597187307,0.0,0.0,0.0,2,2,2.0
+917594599078,0.0,0.0,0.0,2,2,2.0
+918035277878,0.0,0.0,0.0,2,2,2.0
+918035402307,0.0,0.0,0.0,2,2,2.0
+917589110132,0.0,0.0,0.0,2,2,2.0
+917586617165,0.0,0.0,0.0,2,2,2.0
+918040386455,0.0,0.0,0.0,2,2,2.0
+917578639562,0.0,0.0,0.0,2,2,2.0
+918041090953,0.0,0.0,0.0,2,2,2.0
+918042520885,0.0,0.0,0.0,2,2,2.0
+918042855567,0.0,0.0,0.0,2,2,2.0
+917577151019,0.0,0.0,0.0,2,2,2.0
+917576909931,0.0,0.0,0.0,2,2,2.0
+918048495607,0.0,0.0,0.0,2,2,2.0
+917569124083,0.0,0.0,0.0,2,2,2.0
+918050302679,0.0,0.0,0.0,2,2,2.0
+917566357682,0.0,0.0,0.0,2,2,2.0
+918052870375,0.0,0.0,0.0,2,2,2.0
+919679827150,0.0,0.0,0.0,2,2,2.0
+918055764523,0.0,0.0,0.0,2,2,2.0
+919575455889,0.0,0.0,0.0,2,2,2.0
+917551513940,0.0,0.0,0.0,2,2,2.0
+917545814216,0.0,0.0,0.0,2,2,2.0
+918026498298,0.0,0.0,0.0,2,2,2.0
+919660482080,0.0,0.0,0.0,2,2,2.0
+917608311550,0.0,0.0,0.0,2,2,2.0
+917629822041,0.0,0.0,0.0,2,2,2.0
+917960308842,0.0,0.0,0.0,2,2,2.0
+917969331762,0.0,0.0,0.0,2,2,2.0
+919601661180,0.0,0.0,0.0,2,2,2.0
+917657485721,0.0,0.0,0.0,2,2,2.0
+917655811459,0.0,0.0,0.0,2,2,2.0
+917978443805,0.0,0.0,0.0,2,2,2.0
+917645938230,0.0,0.0,0.0,2,2,2.0
+917981446943,0.0,0.0,0.0,2,2,2.0
+917637979438,0.0,0.0,0.0,2,2,2.0
+917631048786,0.0,0.0,0.0,2,2,2.0
+917992602723,0.0,0.0,0.0,2,2,2.0
+917628667271,0.0,0.0,0.0,2,2,2.0
+919590528500,0.0,0.0,0.0,2,2,2.0
+917628017936,0.0,0.0,0.0,2,2,2.0
+917998793908,0.0,0.0,0.0,2,2,2.0
+918005929814,0.0,0.0,0.0,2,2,2.0
+919654684599,0.0,0.0,0.0,2,2,2.0
+918009301489,0.0,0.0,0.0,2,2,2.0
+919655890576,0.0,0.0,0.0,2,2,2.0
+917617006248,0.0,0.0,0.0,2,2,2.0
+917615423798,0.0,0.0,0.0,2,2,2.0
+917615086148,0.0,0.0,0.0,2,2,2.0
+919591056217,0.0,0.0,0.0,2,2,2.0
+918019901351,0.0,0.0,0.0,2,2,2.0
+918289190582,0.0,0.0,0.0,2,2,2.0
+916000432345,0.0,0.0,0.0,2,2,2.0
+918291806312,0.0,0.0,0.0,2,2,2.0
+917017817212,0.0,0.0,0.0,2,2,2.0
+919478048135,0.0,0.0,0.0,2,2,2.0
+919473695760,0.0,0.0,0.0,2,2,2.0
+919473590735,0.0,0.0,0.0,2,2,2.0
+919783443834,0.0,0.0,0.0,2,2,2.0
+919473584095,0.0,0.0,0.0,2,2,2.0
+918526316465,0.0,0.0,0.0,2,2,2.0
+917008677753,0.0,0.0,0.0,2,2,2.0
+918529583325,0.0,0.0,0.0,2,2,2.0
+917007287979,0.0,0.0,0.0,2,2,2.0
+917004619760,0.0,0.0,0.0,2,2,2.0
+919794209960,0.0,0.0,0.0,2,2,2.0
+916990074243,0.0,0.0,0.0,2,2,2.0
+919795089039,0.0,0.0,0.0,2,2,2.0
+916974696783,0.0,0.0,0.0,2,2,2.0
+918553163964,0.0,0.0,0.0,2,2,2.0
+916974598857,0.0,0.0,0.0,2,2,2.0
+918554069702,0.0,0.0,0.0,2,2,2.0
+916974433447,0.0,0.0,0.0,2,2,2.0
+916972368226,0.0,0.0,0.0,2,2,2.0
+916963837976,0.0,0.0,0.0,2,2,2.0
+916962214017,0.0,0.0,0.0,2,2,2.0
+916958536466,0.0,0.0,0.0,2,2,2.0
+918562595174,0.0,0.0,0.0,2,2,2.0
+916957147498,0.0,0.0,0.0,2,2,2.0
+918564916206,0.0,0.0,0.0,2,2,2.0
+917015484368,0.0,0.0,0.0,2,2,2.0
+917019782680,0.0,0.0,0.0,2,2,2.0
+918451232907,0.0,0.0,0.0,2,2,2.0
+918503254419,0.0,0.0,0.0,2,2,2.0
+918456318312,0.0,0.0,0.0,2,2,2.0
+918459690889,0.0,0.0,0.0,2,2,2.0
+917069735377,0.0,0.0,0.0,2,2,2.0
+917069078669,0.0,0.0,0.0,2,2,2.0
+917066461214,0.0,0.0,0.0,2,2,2.0
+917062564003,0.0,0.0,0.0,2,2,2.0
+917059311864,0.0,0.0,0.0,2,2,2.0
+917058991286,0.0,0.0,0.0,2,2,2.0
+918477309359,0.0,0.0,0.0,2,2,2.0
+918478224377,0.0,0.0,0.0,2,2,2.0
+917057523736,0.0,0.0,0.0,2,2,2.0
+919769446174,0.0,0.0,0.0,2,2,2.0
+919482948869,0.0,0.0,0.0,2,2,2.0
+918484678727,0.0,0.0,0.0,2,2,2.0
+918484724826,0.0,0.0,0.0,2,2,2.0
+917046389364,0.0,0.0,0.0,2,2,2.0
+919770283406,0.0,0.0,0.0,2,2,2.0
+918488658979,0.0,0.0,0.0,2,2,2.0
+917300583030,0.0,0.0,0.0,2,2,2.0
+917026015585,0.0,0.0,0.0,2,2,2.0
+919481524453,0.0,0.0,0.0,2,2,2.0
+918498401223,0.0,0.0,0.0,2,2,2.0
+918499204575,0.0,0.0,0.0,2,2,2.0
+919480974004,0.0,0.0,0.0,2,2,2.0
+918503142014,0.0,0.0,0.0,2,2,2.0
+918565937049,0.0,0.0,0.0,2,2,2.0
+916949244234,0.0,0.0,0.0,2,2,2.0
+916947606689,0.0,0.0,0.0,2,2,2.0
+919800587619,0.0,0.0,0.0,2,2,2.0
+918623944955,0.0,0.0,0.0,2,2,2.0
+916881021296,0.0,0.0,0.0,2,2,2.0
+916871579382,0.0,0.0,0.0,2,2,2.0
+919459899621,0.0,0.0,0.0,2,2,2.0
+918632239538,0.0,0.0,0.0,2,2,2.0
+918632376610,0.0,0.0,0.0,2,2,2.0
+918633494836,0.0,0.0,0.0,2,2,2.0
+916870485530,0.0,0.0,0.0,2,2,2.0
+916856843782,0.0,0.0,0.0,2,2,2.0
+918642490188,0.0,0.0,0.0,2,2,2.0
+916852146029,0.0,0.0,0.0,2,2,2.0
+916850581520,0.0,0.0,0.0,2,2,2.0
+916847804184,0.0,0.0,0.0,2,2,2.0
+918647942451,0.0,0.0,0.0,2,2,2.0
+916838009163,0.0,0.0,0.0,2,2,2.0
+919825721475,0.0,0.0,0.0,2,2,2.0
+916836305328,0.0,0.0,0.0,2,2,2.0
+916834797453,0.0,0.0,0.0,2,2,2.0
+918656067687,0.0,0.0,0.0,2,2,2.0
+916828595712,0.0,0.0,0.0,2,2,2.0
+919826786106,0.0,0.0,0.0,2,2,2.0
+919450742034,0.0,0.0,0.0,2,2,2.0
+918664005068,0.0,0.0,0.0,2,2,2.0
+918665139978,0.0,0.0,0.0,2,2,2.0
+916819653231,0.0,0.0,0.0,2,2,2.0
+918623614785,0.0,0.0,0.0,2,2,2.0
+916883224619,0.0,0.0,0.0,2,2,2.0
+918623466769,0.0,0.0,0.0,2,2,2.0
+918601271305,0.0,0.0,0.0,2,2,2.0
+916944328553,0.0,0.0,0.0,2,2,2.0
+918576739427,0.0,0.0,0.0,2,2,2.0
+916938193632,0.0,0.0,0.0,2,2,2.0
+918580674248,0.0,0.0,0.0,2,2,2.0
+916934137784,0.0,0.0,0.0,2,2,2.0
+916934122915,0.0,0.0,0.0,2,2,2.0
+917814251160,0.0,0.0,0.0,2,2,2.0
+916921003810,0.0,0.0,0.0,2,2,2.0
+916918141508,0.0,0.0,0.0,2,2,2.0
+916909653807,0.0,0.0,0.0,2,2,2.0
+918595568574,0.0,0.0,0.0,2,2,2.0
+918601634452,0.0,0.0,0.0,2,2,2.0
+916883481179,0.0,0.0,0.0,2,2,2.0
+919467103229,0.0,0.0,0.0,2,2,2.0
+919465727443,0.0,0.0,0.0,2,2,2.0
+916905504911,0.0,0.0,0.0,2,2,2.0
+918605163188,0.0,0.0,0.0,2,2,2.0
+918605946696,0.0,0.0,0.0,2,2,2.0
+916902296228,0.0,0.0,0.0,2,2,2.0
+916899514611,0.0,0.0,0.0,2,2,2.0
+916898007316,0.0,0.0,0.0,2,2,2.0
+919464586486,0.0,0.0,0.0,2,2,2.0
+918620038498,0.0,0.0,0.0,2,2,2.0
+919810165633,0.0,0.0,0.0,2,2,2.0
+917084485784,0.0,0.0,0.0,2,2,2.0
+917033944887,0.0,0.0,0.0,2,2,2.0
+919486084630,0.0,0.0,0.0,2,2,2.0
+917196400847,0.0,0.0,0.0,2,2,2.0
+917225013000,0.0,0.0,0.0,2,2,2.0
+917222476705,0.0,0.0,0.0,2,2,2.0
+917219384726,0.0,0.0,0.0,2,2,2.0
+918361788181,0.0,0.0,0.0,2,2,2.0
+917213637355,0.0,0.0,0.0,2,2,2.0
+917207708884,0.0,0.0,0.0,2,2,2.0
+917206149690,0.0,0.0,0.0,2,2,2.0
+918366660333,0.0,0.0,0.0,2,2,2.0
+919508035971,0.0,0.0,0.0,2,2,2.0
+918372746129,0.0,0.0,0.0,2,2,2.0
+917192806457,0.0,0.0,0.0,2,2,2.0
+917225594448,0.0,0.0,0.0,2,2,2.0
+919503555197,0.0,0.0,0.0,2,2,2.0
+918379557449,0.0,0.0,0.0,2,2,2.0
+919501375000,0.0,0.0,0.0,2,2,2.0
+917188974308,0.0,0.0,0.0,2,2,2.0
+917187879502,0.0,0.0,0.0,2,2,2.0
+919749320080,0.0,0.0,0.0,2,2,2.0
+917173650348,0.0,0.0,0.0,2,2,2.0
+918392627803,0.0,0.0,0.0,2,2,2.0
+918392772022,0.0,0.0,0.0,2,2,2.0
+917163220478,0.0,0.0,0.0,2,2,2.0
+918361104655,0.0,0.0,0.0,2,2,2.0
+917238361395,0.0,0.0,0.0,2,2,2.0
+918398971198,0.0,0.0,0.0,2,2,2.0
+919523555678,0.0,0.0,0.0,2,2,2.0
+918293151471,0.0,0.0,0.0,2,2,2.0
+918293289466,0.0,0.0,0.0,2,2,2.0
+917300439228,0.0,0.0,0.0,2,2,2.0
+919730067137,0.0,0.0,0.0,2,2,2.0
+917291175375,0.0,0.0,0.0,2,2,2.0
+918307414966,0.0,0.0,0.0,2,2,2.0
+919731645564,0.0,0.0,0.0,2,2,2.0
+917286263568,0.0,0.0,0.0,2,2,2.0
+917281437228,0.0,0.0,0.0,2,2,2.0
+917274624813,0.0,0.0,0.0,2,2,2.0
+917268921594,0.0,0.0,0.0,2,2,2.0
+919738057394,0.0,0.0,0.0,2,2,2.0
+917262267290,0.0,0.0,0.0,2,2,2.0
+917257600352,0.0,0.0,0.0,2,2,2.0
+919521130592,0.0,0.0,0.0,2,2,2.0
+919520625161,0.0,0.0,0.0,2,2,2.0
+918334491425,0.0,0.0,0.0,2,2,2.0
+919737230000,0.0,0.0,0.0,2,2,2.0
+917246062863,0.0,0.0,0.0,2,2,2.0
+918341621315,0.0,0.0,0.0,2,2,2.0
+918342342114,0.0,0.0,0.0,2,2,2.0
+918344080827,0.0,0.0,0.0,2,2,2.0
+917158068883,0.0,0.0,0.0,2,2,2.0
+918368418545,0.0,0.0,0.0,2,2,2.0
+917153384468,0.0,0.0,0.0,2,2,2.0
+919494601208,0.0,0.0,0.0,2,2,2.0
+917144944765,0.0,0.0,0.0,2,2,2.0
+917107127501,0.0,0.0,0.0,2,2,2.0
+918436887704,0.0,0.0,0.0,2,2,2.0
+917112464551,0.0,0.0,0.0,2,2,2.0
+917105615416,0.0,0.0,0.0,2,2,2.0
+917104707211,0.0,0.0,0.0,2,2,2.0
+919495795460,0.0,0.0,0.0,2,2,2.0
+918416873908,0.0,0.0,0.0,2,2,2.0
+917111681536,0.0,0.0,0.0,2,2,2.0
+917127031870,0.0,0.0,0.0,2,2,2.0
+918403582512,0.0,0.0,0.0,2,2,2.0
+917100354268,0.0,0.0,0.0,2,2,2.0
+919759245148,0.0,0.0,0.0,2,2,2.0
+917118546011,0.0,0.0,0.0,2,2,2.0
+917095012213,0.0,0.0,0.0,2,2,2.0
+919497340264,0.0,0.0,0.0,2,2,2.0
+917097123265,0.0,0.0,0.0,2,2,2.0
+917150012735,0.0,0.0,0.0,2,2,2.0
+919488294087,0.0,0.0,0.0,2,2,2.0
+917145711754,0.0,0.0,0.0,2,2,2.0
+919760671360,0.0,0.0,0.0,2,2,2.0
+919814575986,0.0,0.0,0.0,1,1,1.0
+919644750133,0.0,0.0,0.0,1,1,1.0
+919566468121,0.0,0.0,0.0,1,1,1.0
+919387845879,0.0,0.0,0.0,1,1,1.0
+919691785651,0.0,0.0,0.0,1,1,1.0
+919440170480,0.0,0.0,0.0,1,1,1.0
+919732517940,0.0,0.0,0.0,1,1,1.0
+919399329349,0.0,0.0,0.0,1,1,1.0
+919514707288,0.0,0.0,0.0,1,1,1.0
+919492227131,0.0,0.0,0.0,1,1,1.0
+919610803316,0.0,0.0,0.0,1,1,1.0
+919721626974,0.0,0.0,0.0,1,1,1.0
+919450699872,0.0,0.0,0.0,1,1,1.0
+919693115388,0.0,0.0,0.0,1,1,1.0
+919620733527,0.0,0.0,0.0,1,1,1.0
+919817631919,0.0,0.0,0.0,1,1,1.0
+919986391345,0.0,0.0,0.0,1,1,1.0
+919333991752,0.0,0.0,0.0,1,1,1.0
+919636506315,0.0,0.0,0.0,1,1,1.0
+919844698323,0.0,0.0,0.0,1,1,1.0
+919926025850,0.0,0.0,0.0,1,1,1.0
+919729439601,0.0,0.0,0.0,1,1,1.0
+919630194163,0.0,0.0,0.0,1,1,1.0
+919885234838,0.0,0.0,0.0,1,1,1.0
+919689619559,0.0,0.0,0.0,1,1,1.0
+919766776617,0.0,0.0,0.0,1,1,1.0
+919630695383,0.0,0.0,0.0,1,1,1.0
+919927120928,0.0,0.0,0.0,1,1,1.0
+919630786672,0.0,0.0,0.0,1,1,1.0
+919624834589,0.0,0.0,0.0,1,1,1.0
+919631502996,0.0,0.0,0.0,1,1,1.0
+919446299113,0.0,0.0,0.0,1,1,1.0
+919962640976,0.0,0.0,0.0,1,1,1.0
+919833832840,0.0,0.0,0.0,1,1,1.0
+919996546042,0.0,0.0,0.0,1,1,1.0
+919996386829,0.0,0.0,0.0,1,1,1.0
+919688793418,0.0,0.0,0.0,1,1,1.0
+919444512463,0.0,0.0,0.0,1,1,1.0
+919839450129,0.0,0.0,0.0,1,1,1.0
+919683237527,0.0,0.0,0.0,1,1,1.0
+919914602561,0.0,0.0,0.0,1,1,1.0
+919819031056,0.0,0.0,0.0,1,1,1.0
+919459870800,0.0,0.0,0.0,1,1,1.0
+919420295753,0.0,0.0,0.0,1,1,1.0
+919465378229,0.0,0.0,0.0,1,1,1.0
+919606106048,0.0,0.0,0.0,1,1,1.0
+919369896390,0.0,0.0,0.0,1,1,1.0
+919901219014,0.0,0.0,0.0,1,1,1.0
+919540968982,0.0,0.0,0.0,1,1,1.0
+919594295364,0.0,0.0,0.0,1,1,1.0
+919594272522,0.0,0.0,0.0,1,1,1.0
+919653570119,0.0,0.0,0.0,1,1,1.0
+919945175230,0.0,0.0,0.0,1,1,1.0
+919541601627,0.0,0.0,0.0,1,1,1.0
+919669277892,0.0,0.0,0.0,1,1,1.0
+919668871620,0.0,0.0,0.0,1,1,1.0
+919495839770,0.0,0.0,0.0,1,1,1.0
+919376392791,0.0,0.0,0.0,1,1,1.0
+919401624612,0.0,0.0,0.0,1,1,1.0
+919579826380,0.0,0.0,0.0,1,1,1.0
+919470125984,0.0,0.0,0.0,1,1,1.0
+919887878429,0.0,0.0,0.0,1,1,1.0
+919661496842,0.0,0.0,0.0,1,1,1.0
+919699434419,0.0,0.0,0.0,1,1,1.0
+919667299423,0.0,0.0,0.0,1,1,1.0
+919865516378,0.0,0.0,0.0,1,1,1.0
+919791953810,0.0,0.0,0.0,1,1,1.0
+919549724745,0.0,0.0,0.0,1,1,1.0
+919664642738,0.0,0.0,0.0,1,1,1.0
+919702853465,0.0,0.0,0.0,1,1,1.0
+919423975786,0.0,0.0,0.0,1,1,1.0
+919751517228,0.0,0.0,0.0,1,1,1.0
+919678782311,0.0,0.0,0.0,1,1,1.0
+919504061387,0.0,0.0,0.0,1,1,1.0
+919941685568,0.0,0.0,0.0,1,1,1.0
+919436783193,0.0,0.0,0.0,1,1,1.0
+919806462221,0.0,0.0,0.0,1,1,1.0
+919604506892,0.0,0.0,0.0,1,1,1.0
+919353901868,0.0,0.0,0.0,1,1,1.0
+919739360132,0.0,0.0,0.0,1,1,1.0
+919983197744,0.0,0.0,0.0,1,1,1.0
+919370176102,0.0,0.0,0.0,1,1,1.0
+919604132258,0.0,0.0,0.0,1,1,1.0
+919876196321,0.0,0.0,0.0,1,1,1.0
+919934687710,0.0,0.0,0.0,1,1,1.0
+919849475442,0.0,0.0,0.0,1,1,1.0
+919934826757,0.0,0.0,0.0,1,1,1.0
+919421336325,0.0,0.0,0.0,1,1,1.0
+919754397870,0.0,0.0,0.0,1,1,1.0
+919650952067,0.0,0.0,0.0,1,1,1.0
+919651388691,0.0,0.0,0.0,1,1,1.0
+919936123592,0.0,0.0,0.0,1,1,1.0
+919910915324,0.0,0.0,0.0,1,1,1.0
+919594775310,0.0,0.0,0.0,1,1,1.0
+919707225365,0.0,0.0,0.0,1,1,1.0
+919968704548,0.0,0.0,0.0,1,1,1.0
+919938184947,0.0,0.0,0.0,1,1,1.0
+919982745572,0.0,0.0,0.0,1,1,1.0
+919411830238,0.0,0.0,0.0,1,1,1.0
+919941179818,0.0,0.0,0.0,1,1,1.0
+919933637470,0.0,0.0,0.0,1,1,1.0
+918030165426,0.0,0.0,0.0,1,1,1.0
+919299132119,0.0,0.0,0.0,1,1,1.0
+917089597474,0.0,0.0,0.0,1,1,1.0
+916997542092,0.0,0.0,0.0,1,1,1.0
+917012134253,0.0,0.0,0.0,1,1,1.0
+917018419816,0.0,0.0,0.0,1,1,1.0
+917022609765,0.0,0.0,0.0,1,1,1.0
+917027001062,0.0,0.0,0.0,1,1,1.0
+917037677056,0.0,0.0,0.0,1,1,1.0
+917042492636,0.0,0.0,0.0,1,1,1.0
+917043069911,0.0,0.0,0.0,1,1,1.0
+917051991557,0.0,0.0,0.0,1,1,1.0
+917053257161,0.0,0.0,0.0,1,1,1.0
+917057471214,0.0,0.0,0.0,1,1,1.0
+917060648345,0.0,0.0,0.0,1,1,1.0
+917070299043,0.0,0.0,0.0,1,1,1.0
+917073727955,0.0,0.0,0.0,1,1,1.0
+917098141634,0.0,0.0,0.0,1,1,1.0
+916987026405,0.0,0.0,0.0,1,1,1.0
+917121441152,0.0,0.0,0.0,1,1,1.0
