Transaction_ID,Date,Timestamp,Sender_Customer_ID,Sender_Customer_Name,Receiver_Account_Number,Transaction_Amount,ml_probability,risk_score,risk_band,reason_1,reason_2,reason_3,rules_fired,split,is_suspicious_gt
TXN2503019TR1NI,2025-03-01,13:45:07,100000344,Manish Menon,254772724039,17519.88,0.9995,99.9,CRITICAL,imei_novelty (+3.34),nearest_session_before_seconds (+2.37),device_consistency (+1.31),,val,1
ATM250217IVZPPO,2025-02-17,07:25:17,100000185,Ananya Banerjee,309526507468,366880.65,0.9991,99.9,CRITICAL,total_call_duration_30m (+3.31),amount_vs_customer_median (+3.02),transaction_amount (+2.18),,train,1
ATM250114ZYOLMZ,2025-01-14,20:31:22,100000002,Arjun Iyer,452347070812,12511.56,0.9994,99.9,CRITICAL,total_call_duration_30m (+4.84),receiver_historical_count (+1.90),max_call_duration_30m (+1.46),,train,1
TXN25020542PGSQ,2025-02-05,18:23:59,100000273,Divya Rathod,659649191287,6807.85,0.9991,99.9,CRITICAL,total_call_duration_30m (+5.06),calls_previous_10m (+2.21),max_call_duration_30m (+1.23),,train,1
ATM250217AJJ1PJ,2025-02-17,08:21:19,100000063,Divya Nair,931924061298,6615.74,0.9993,99.9,CRITICAL,total_call_duration_30m (+4.26),receiver_historical_count (+2.49),max_call_duration_30m (+1.34),,train,1
ATM250217XP33YE,2025-02-17,09:06:17,100000397,Kaushik Reddy,960869464889,10113.21,0.9995,99.9,CRITICAL,imei_novelty (+3.08),nearest_session_before_seconds (+2.40),device_consistency (+1.36),,train,1
TXN25021163SU03,2025-02-11,20:58:00,100000072,Ananya Nair,659231358376,10691.3,0.9988,99.9,CRITICAL,total_call_duration_30m (+4.64),calls_previous_10m (+2.18),max_call_duration_30m (+1.15),,train,1
TXN2501157KXMHW,2025-01-15,08:11:07,100000347,Manish Iyer,596091572248,13636.23,0.9988,99.9,CRITICAL,total_call_duration_30m (+4.81),calls_previous_10m (+2.14),max_call_duration_30m (+1.14),,train,1
TXN250223N4ARL5,2025-02-23,06:48:05,100000325,Kaushik Rathod,309245136276,14617.38,0.9993,99.9,CRITICAL,total_call_duration_30m (+4.46),receiver_historical_count (+1.85),max_call_duration_30m (+1.32),,train,1
TXN250108KO4JY1,2025-01-08,17:39:06,100000106,Rahul Bose,551748398272,586781.23,0.9985,99.8,CRITICAL,amount_vs_customer_median (+4.24),transaction_amount (+3.60),receiver_historical_count (+0.44),,train,1
TXN25011266QHAY,2025-01-12,15:24:51,100000078,Priya Malhotra,152861978664,18946.34,0.9981,99.8,CRITICAL,total_call_duration_30m (+4.83),receiver_historical_count (+1.94),max_call_duration_30m (+1.49),,train,1
TXN2501083DL7YV,2025-01-08,14:21:27,100000064,Meera Pandey,749131299062,86638.41,0.9986,99.8,CRITICAL,session_duration_deviation (+2.35),sessions_previous_30m (+2.29),nearest_session_before_seconds (+2.25),,train,1
ATM250126VQIUWX,2025-01-26,12:05:01,100000298,Aditya Pandey,249075227660,20722.6,0.9982,99.8,CRITICAL,total_call_duration_30m (+2.30),circle_mismatch_30m (+2.02),nearest_session_before_seconds (+1.36),,train,1
TXN250331MPLQWG,2025-03-31,09:32:09,100000151,Aditya Nair,990797271464,27957.2,0.9987,99.8,CRITICAL,session_duration_deviation (+2.10),sessions_previous_30m (+2.07),nearest_session_before_seconds (+1.99),,test,1
TXN250116EDB5EZ,2025-01-16,17:57:12,100000194,Divya Iyer,128042145101,31647.44,0.9979,99.8,CRITICAL,imei_novelty (+2.82),nearest_session_before_seconds (+2.47),device_consistency (+1.29),,train,1
ATM250222V5P8GU,2025-02-22,10:59:34,100000028,Vikram Pandey,781333205332,44198.22,0.9983,99.8,CRITICAL,total_call_duration_30m (+2.55),nearest_session_before_seconds (+1.78),sessions_previous_30m (+1.54),,train,1
TXN25010105FJXL,2025-01-01,16:23:04,100000385,Niraj Chauhan,480661712892,20121.47,0.9979,99.8,CRITICAL,total_call_duration_30m (+4.22),calls_previous_10m (+1.91),receiver_historical_count (+1.57),,train,1
ATM250315OHQP2C,2025-03-15,18:36:00,100000399,Aditya Reddy,987671880484,16776.66,0.9979,99.8,CRITICAL,imei_novelty (+3.00),nearest_session_before_seconds (+2.29),device_consistency (+1.18),,test,1
TXN2502094OAO06,2025-02-09,12:17:36,100000191,Arjun Banerjee,403959508779,17107.34,0.9987,99.8,CRITICAL,imei_novelty (+2.92),nearest_session_before_seconds (+2.57),device_consistency (+1.30),,train,1
TXN250128KEOQH5,2025-01-28,21:41:34,100000020,Vikram Banerjee,128042145101,9179.86,0.9986,99.8,CRITICAL,circle_mismatch_30m (+2.09),nearest_session_before_seconds (+1.48),caller_historical_frequency (+1.10),,train,1
ATM25022121O4CT,2025-02-21,08:28:06,100000175,Ananya Iyer,452347070812,28716.69,0.9985,99.8,CRITICAL,total_call_duration_30m (+4.80),max_call_duration_30m (+1.52),receiver_historical_count (+0.94),,train,1
ATM250102D3LXIZ,2025-01-02,10:57:04,100000202,Ananya Joshi,854939232734,10003.33,0.998,99.8,CRITICAL,total_call_duration_30m (+4.36),receiver_historical_count (+2.07),max_call_duration_30m (+1.27),,train,1
ATM250304RDG5R8,2025-03-04,23:38:47,100000324,Divya Menon,643048681051,71829.03,0.9982,99.8,CRITICAL,sessions_previous_30m (+2.47),session_duration_deviation (+2.42),nearest_session_before_seconds (+2.15),,val,1
ATM250130TLQG14,2025-01-30,11:14:50,100000217,Niraj Sharma,889998416246,20716.71,0.9982,99.8,CRITICAL,sessions_previous_30m (+3.28),nearest_session_before_seconds (+2.80),session_duration_deviation (+2.65),,train,1
ATM250122FCZ0V8,2025-01-22,10:07:06,100000293,Ishaan Gupta,376117191794,5400.92,0.9987,99.8,CRITICAL,sessions_previous_30m (+3.30),nearest_session_before_seconds (+2.64),session_duration_deviation (+2.20),,train,1
TXN2501182ODFEW,2025-01-18,08:44:02,100000318,Divya Varghese,626538343553,12709.19,0.9981,99.8,CRITICAL,total_call_duration_30m (+4.55),receiver_historical_count (+1.85),max_call_duration_30m (+1.44),,train,1
ATM250220V5OE07,2025-02-20,04:34:06,100000268,Priya Banerjee,427013473034,7759.76,0.9983,99.8,CRITICAL,circle_mismatch_30m (+1.81),total_call_duration_30m (+1.55),transaction_hour (+1.39),ODD_HOUR,train,1
TXN250205HKQEUX,2025-02-05,10:32:01,100000318,Divya Varghese,288247605016,4060.81,0.9987,99.8,CRITICAL,imei_novelty (+3.15),nearest_session_before_seconds (+2.43),device_consistency (+1.32),,train,1
TXN250214Q50F5P,2025-02-14,16:49:16,100000175,Ananya Iyer,546662108254,22600.53,0.9984,99.8,CRITICAL,total_call_duration_30m (+4.99),calls_previous_10m (+2.16),max_call_duration_30m (+1.24),,train,1
TXN250113314REH,2025-01-13,18:34:15,100000218,Ananya Pandey,410658528490,643285.54,0.9987,99.8,CRITICAL,amount_vs_customer_median (+3.40),transaction_amount (+3.12),receiver_historical_count (+2.92),,train,1
TXN25030293CCDG,2025-03-02,20:55:59,100000209,Rahul Kulkarni,369944159431,24887.43,0.9984,99.8,CRITICAL,total_call_duration_30m (+4.82),calls_previous_10m (+2.08),max_call_duration_30m (+1.18),,val,1
TXN250205M5L2R9,2025-02-05,14:56:22,100000060,Manish Joshi,665792814484,7819.96,0.998,99.8,CRITICAL,total_call_duration_30m (+4.75),max_call_duration_30m (+1.51),caller_historical_frequency (+0.78),,train,1
TXN250320CQ7BHA,2025-03-20,16:46:11,100000354,Divya Bose,513223317587,276272.3,0.9979,99.8,CRITICAL,amount_vs_customer_median (+3.35),total_call_duration_30m (+3.22),transaction_amount (+2.10),,test,1
TXN250116Z3H7HA,2025-01-16,09:39:59,100000195,Niraj Menon,234173079048,7067.09,0.9981,99.8,CRITICAL,sessions_previous_30m (+3.34),nearest_session_before_seconds (+2.94),session_duration_deviation (+2.11),,train,1
ATM250114JDKH5K,2025-01-14,05:44:47,100000056,Vikram Agarwal,207057741986,10103.45,0.9986,99.8,CRITICAL,total_call_duration_30m (+4.43),max_call_duration_30m (+1.47),session_duration_deviation (+0.86),ODD_HOUR,train,1
TXN2502088MOGAN,2025-02-08,16:57:57,100000120,Ananya Iyer,260338985437,1529.61,0.9984,99.8,CRITICAL,total_call_duration_30m (+4.67),calls_previous_10m (+2.06),max_call_duration_30m (+1.24),,train,1
ATM250326HXXIXD,2025-03-26,19:46:54,100000077,Kaushik Pandey,409947002610,18989.56,0.998,99.8,CRITICAL,sessions_previous_30m (+2.87),nearest_session_before_seconds (+2.64),session_duration_deviation (+2.58),,test,1
TXN250201UBRWPY,2025-02-01,23:31:54,100000387,Sneha Malhotra,239630627541,446465.03,0.9981,99.8,CRITICAL,amount_vs_customer_median (+3.92),transaction_amount (+3.30),customer_history_count (+0.67),,train,1
TXN250115WOCI4P,2025-01-15,14:42:25,100000058,Kavya Kulkarni,511539256672,58489.45,0.9986,99.8,CRITICAL,total_call_duration_30m (+2.04),nearest_session_before_seconds (+2.02),sessions_previous_30m (+1.96),,train,1
ATM250330XEQ1D3,2025-03-30,08:19:35,100000251,Ananya Malhotra,414504421004,157189.19,0.9984,99.8,CRITICAL,session_duration_deviation (+2.27),transaction_amount (+2.11),nearest_session_before_seconds (+2.04),,test,1
TXN250220SYZJD1,2025-02-20,12:02:45,100000124,Sneha Iyer,674666765568,156685.45,0.9985,99.8,CRITICAL,amount_vs_customer_median (+3.63),transaction_amount (+3.27),receiver_historical_count (+0.47),,train,1
TXN250307F3FUXH,2025-03-07,11:35:10,100000305,Sarthak Chauhan,309245136276,4384.54,0.9982,99.8,CRITICAL,total_call_duration_30m (+4.83),max_call_duration_30m (+1.55),receiver_historical_count (+1.16),,val,1
TXN250115IYPZHE,2025-01-15,13:57:24,100000194,Divya Iyer,128042145101,262983.99,0.9986,99.8,CRITICAL,total_call_duration_30m (+4.48),transaction_amount (+1.89),max_call_duration_30m (+1.45),,train,1
TXN250125E3ULY4,2025-01-25,13:50:06,100000143,Meera Agarwal,619235655583,4480.36,0.9972,99.7,CRITICAL,total_call_duration_30m (+4.98),max_call_duration_30m (+1.71),caller_historical_frequency (+0.50),,train,1
TXN250220B6H48L,2025-02-20,18:28:38,100000099,Sarthak Nair,348639897373,17436.41,0.9974,99.7,CRITICAL,sessions_previous_30m (+3.31),nearest_session_before_seconds (+2.97),session_duration_deviation (+2.51),,train,1
TXN2501216WDYSK,2025-01-21,20:37:56,100000152,Manish Kulkarni,782233112433,13367.34,0.9976,99.7,CRITICAL,total_call_duration_30m (+5.02),max_call_duration_30m (+1.69),caller_historical_frequency (+0.92),,train,1
ATM250124W8TH90,2025-01-24,17:34:05,100000392,Ishaan Joshi,591428370499,22426.98,0.9973,99.7,CRITICAL,sessions_previous_30m (+3.24),nearest_session_before_seconds (+2.81),session_duration_deviation (+2.51),,train,1
ATM250124SP5FRS,2025-01-24,12:26:29,100000264,Divya Chauhan,792915700806,4044.9,0.9972,99.7,CRITICAL,sessions_previous_30m (+3.24),nearest_session_before_seconds (+2.82),session_duration_deviation (+2.34),,train,1
ATM250122N1O2C7,2025-01-22,22:52:12,100000064,Meera Pandey,998022857870,34576.51,0.9978,99.7,CRITICAL,total_call_duration_30m (+2.11),circle_mismatch_30m (+1.99),nearest_session_before_seconds (+1.18),,train,1
TXN2501120NIC8M,2025-01-12,17:43:53,100000089,Sneha Chauhan,835880721503,16301.8,0.9971,99.7,CRITICAL,total_call_duration_30m (+4.55),calls_previous_10m (+2.15),max_call_duration_30m (+1.10),,train,1
ATM250320DYOJK8,2025-03-20,17:01:09,100000241,Priya Banerjee,395672360379,194571.67,0.9978,99.7,CRITICAL,sessions_previous_30m (+2.09),nearest_session_before_seconds (+1.96),session_duration_deviation (+1.84),,test,1
TXN250219TUL9YS,2025-02-19,10:03:53,100000161,Arjun Pandey,794358704729,8927.66,0.9978,99.7,CRITICAL,sessions_previous_30m (+3.38),nearest_session_before_seconds (+2.89),session_duration_deviation (+2.37),,train,1
TXN250102O13XY2,2025-01-02,19:14:40,100000020,Vikram Banerjee,495204946277,109746.9,0.9976,99.7,CRITICAL,amount_vs_customer_median (+2.78),total_call_duration_30m (+2.04),transaction_amount (+1.71),,train,1
TXN250224TFUFAK,2025-02-24,15:08:18,100000019,Ananya Bose,889998416246,28063.92,0.9975,99.7,CRITICAL,total_call_duration_30m (+4.85),calls_previous_10m (+2.22),max_call_duration_30m (+1.14),,val,1
ATM250126419OJT,2025-01-26,16:36:08,100000228,Vikram Bose,746783435141,343411.7,0.9978,99.7,CRITICAL,total_call_duration_30m (+4.42),transaction_amount (+2.03),max_call_duration_30m (+1.39),,train,1
TXN250212JU2T0U,2025-02-12,13:08:51,100000050,Rahul Gupta,981597081762,20397.86,0.9977,99.7,CRITICAL,circle_mismatch_30m (+2.36),nearest_session_before_seconds (+1.68),sessions_previous_30m (+1.15),,train,1
TXN250303KXB07H,2025-03-03,12:31:04,100000212,Rahul Menon,941211442217,62814.18,0.9976,99.7,CRITICAL,sessions_previous_30m (+2.08),nearest_session_before_seconds (+1.99),session_duration_deviation (+1.87),,val,1
TXN250303X0THMI,2025-03-03,09:28:38,100000155,Arjun Bose,455774334262,631271.97,0.9977,99.7,CRITICAL,amount_vs_customer_median (+3.33),total_call_duration_30m (+2.92),transaction_amount (+2.43),,val,1
TXN250106KCS7XP,2025-01-06,09:09:24,100000379,Aditya Kulkarni,206713378726,14028.17,0.9977,99.7,CRITICAL,total_call_duration_30m (+4.12),max_call_duration_30m (+1.41),nearest_session_before_seconds (+1.00),,train,1
TXN2503025HKQF1,2025-03-02,10:31:22,100000308,Ishaan Reddy,409565415813,9626.36,0.9975,99.7,CRITICAL,total_call_duration_30m (+4.67),max_call_duration_30m (+1.40),receiver_historical_count (+1.23),,val,1
TXN2501190CL3C7,2025-01-19,18:09:38,100000266,Ananya Bose,471425290978,27949.25,0.9976,99.7,CRITICAL,sessions_previous_30m (+3.34),nearest_session_before_seconds (+2.86),session_duration_deviation (+2.29),,train,1
ATM2502055LT3UK,2025-02-05,21:05:14,100000297,Ananya Chauhan,626538343553,2137.11,0.9973,99.7,CRITICAL,receiver_historical_count (+3.12),calls_previous_10m (+1.93),customer_history_count (+1.81),,train,1
ATM250307G8SMAB,2025-03-07,10:12:49,100000199,Divya Malhotra,513223317587,5323.35,0.9977,99.7,CRITICAL,imei_novelty (+3.00),nearest_session_before_seconds (+2.26),device_consistency (+1.34),,val,1
ATM250111303IQK,2025-01-11,14:17:53,100000291,Aditya Menon,918783972435,425863.93,0.9973,99.7,CRITICAL,amount_vs_customer_median (+3.67),transaction_amount (+3.56),receiver_historical_count (+1.86),,train,1
ATM2502010H8YXT,2025-02-01,19:31:23,100000027,Sneha Menon,524197189691,4088.92,0.9979,99.7,CRITICAL,total_call_duration_30m (+5.08),receiver_historical_count (+1.85),max_call_duration_30m (+1.50),,train,1
ATM250208LXYABP,2025-02-08,14:58:10,100000237,Meera Sharma,396027535930,27881.65,0.9978,99.7,CRITICAL,imei_novelty (+3.29),device_consistency (+0.89),nearest_session_before_seconds (+0.89),,train,1
TXN250226P518BG,2025-02-26,09:08:41,100000036,Sneha Chauhan,998022857870,7886.97,0.9975,99.7,CRITICAL,sessions_previous_30m (+3.03),nearest_session_before_seconds (+2.67),session_duration_deviation (+2.65),,val,1
ATM250218H4N37X,2025-02-18,10:03:01,100000067,Ishaan Chauhan,665792814484,372487.83,0.9977,99.7,CRITICAL,amount_vs_customer_median (+3.58),transaction_amount (+2.96),customer_history_count (+0.47),,train,1
ATM250209HEXF2P,2025-02-09,18:32:22,100000110,Aditya Gupta,981062156817,2818.14,0.9972,99.7,CRITICAL,receiver_historical_count (+2.85),total_call_duration_30m (+2.57),customer_history_count (+1.12),,train,1
TXN250209MKCRPR,2025-02-09,19:24:34,100000094,Manish Sharma,721011300900,3150.59,0.9972,99.7,CRITICAL,sessions_previous_30m (+3.40),nearest_session_before_seconds (+2.69),session_duration_deviation (+2.17),,train,1
TXN250128HSGKY6,2025-01-28,18:18:25,100000366,Ananya Chauhan,941211442217,50516.01,0.9978,99.7,CRITICAL,nearest_session_before_seconds (+1.98),session_duration_deviation (+1.89),sessions_previous_30m (+1.78),,train,1
TXN250112U9Y4V3,2025-01-12,12:45:15,100000091,Rahul Kulkarni,685821056277,89335.87,0.9975,99.7,CRITICAL,total_call_duration_30m (+4.52),max_call_duration_30m (+1.49),transaction_amount (+0.96),,train,1
ATM250107KXWWPZ,2025-01-07,20:17:09,100000119,Niraj Chauhan,895058297096,205615.82,0.9975,99.7,CRITICAL,amount_vs_customer_median (+3.78),transaction_amount (+3.29),receiver_historical_count (+1.27),,train,1
TXN250128CT5LM3,2025-01-28,10:32:37,100000310,Arjun Malhotra,937657752779,210122.48,0.9973,99.7,CRITICAL,amount_vs_customer_median (+4.38),transaction_amount (+4.08),caller_historical_frequency (+0.21),,train,1
TXN250111LFGQCL,2025-01-11,09:24:16,100000217,Niraj Sharma,882255728359,17843.11,0.9979,99.7,CRITICAL,circle_mismatch_30m (+2.17),total_call_duration_30m (+1.91),nearest_session_before_seconds (+1.24),,train,1
TXN250127QEDXO6,2025-01-27,14:52:06,100000385,Niraj Chauhan,706719332414,107905.68,0.9976,99.7,CRITICAL,sessions_previous_30m (+2.55),nearest_session_before_seconds (+2.44),transaction_amount (+1.87),,train,1
TXN250223RUEK7P,2025-02-23,08:46:48,100000024,Rahul Nair,745522406633,7089.32,0.9976,99.7,CRITICAL,total_call_duration_30m (+5.38),max_call_duration_30m (+1.71),caller_historical_frequency (+0.98),,train,1
TXN250215DPN3L0,2025-02-15,13:20:20,100000015,Rahul Malhotra,253436542344,46991.25,0.9973,99.7,CRITICAL,nearest_session_before_seconds (+2.61),session_duration_deviation (+2.41),sessions_previous_30m (+2.15),,train,1
TXN2501020HJCB4,2025-01-02,02:51:57,100000243,Arjun Reddy,249829422736,223450.51,0.9969,99.6,CRITICAL,transaction_amount (+2.93),amount_vs_customer_median (+2.41),transaction_hour (+1.38),ODD_HOUR,train,1
ATM250303KDGHMB,2025-03-03,18:49:13,100000392,Ishaan Joshi,665792814484,16949.31,0.9963,99.6,CRITICAL,total_call_duration_30m (+4.94),max_call_duration_30m (+1.61),caller_historical_frequency (+0.83),,val,1
ATM250319WVDX18,2025-03-19,18:29:18,100000361,Manish Bose,779986221832,498202.32,0.9966,99.6,CRITICAL,amount_vs_customer_median (+3.85),transaction_amount (+3.44),customer_history_count (+0.98),,test,1
TXN250124QH0K5F,2025-01-24,12:56:23,100000081,Meera Kulkarni,933634271229,9544.27,0.9964,99.6,CRITICAL,total_call_duration_30m (+4.62),calls_previous_10m (+2.18),max_call_duration_30m (+1.09),,train,1
TXN250204YK1UQW,2025-02-04,10:23:55,100000210,Aditya Kulkarni,933634271229,38248.31,0.9965,99.6,CRITICAL,total_call_duration_30m (+5.27),max_call_duration_30m (+1.74),caller_historical_frequency (+0.92),,train,1
ATM250204AJ6KVN,2025-02-04,09:07:37,100000311,Arjun Bose,814899952889,1673.27,0.9969,99.6,CRITICAL,total_call_duration_30m (+5.39),max_call_duration_30m (+1.65),caller_historical_frequency (+0.69),,train,1
ATM2501067FPKIY,2025-01-06,13:52:14,100000235,Kavya Malhotra,455774334262,56627.13,0.9963,99.6,CRITICAL,total_call_duration_30m (+2.55),session_duration_deviation (+1.41),receiver_historical_count (+1.05),,train,1
ATM250106BXGOM3,2025-01-06,06:53:55,100000122,Arjun Varghese,689402179510,6807.2,0.9966,99.6,CRITICAL,sessions_previous_30m (+3.12),nearest_session_before_seconds (+2.49),session_duration_deviation (+2.13),,train,1
ATM2502032WEGCK,2025-02-03,05:18:29,100000019,Ananya Bose,581758196839,11474.14,0.9962,99.6,CRITICAL,imei_novelty (+2.61),nearest_session_before_seconds (+2.14),device_consistency (+1.41),ODD_HOUR,train,1
TXN250306HZDWSA,2025-03-06,14:50:29,100000382,Divya Rathod,927801690616,26871.59,0.997,99.6,CRITICAL,sessions_previous_30m (+3.13),nearest_session_before_seconds (+2.76),session_duration_deviation (+2.52),,val,1
TXN250111M7NLDC,2025-01-11,12:33:14,100000251,Ananya Malhotra,414504421004,57335.16,0.9963,99.6,CRITICAL,total_call_duration_30m (+5.37),max_call_duration_30m (+1.72),caller_historical_frequency (+0.81),,train,1
TXN250228U1EHS4,2025-02-28,09:10:56,100000281,Ananya Agarwal,259060969500,5896.37,0.9963,99.6,CRITICAL,sessions_previous_30m (+3.37),nearest_session_before_seconds (+2.99),session_duration_deviation (+2.40),,val,1
TXN250131BO6DB1,2025-01-31,11:10:13,100000398,Aditya Iyer,233524436372,11386.83,0.9963,99.6,CRITICAL,sessions_previous_30m (+3.39),nearest_session_before_seconds (+3.04),session_duration_deviation (+2.47),,train,1
ATM250130JKWV68,2025-01-30,12:43:47,100000128,Priya Banerjee,628598563035,30644.64,0.9965,99.6,CRITICAL,total_call_duration_30m (+4.68),calls_previous_10m (+2.22),max_call_duration_30m (+1.16),,train,1
TXN250209CKUSLH,2025-02-09,12:31:10,100000213,Ananya Nair,640816967284,27251.52,0.9965,99.6,CRITICAL,nearest_session_before_seconds (+2.67),imei_novelty (+2.54),device_consistency (+1.25),,train,1
TXN250107U5J1JH,2025-01-07,15:00:31,100000243,Arjun Reddy,548551039966,19060.55,0.9969,99.6,CRITICAL,sessions_previous_30m (+2.66),session_duration_deviation (+2.42),nearest_session_before_seconds (+2.38),,train,1
TXN250312PRV85A,2025-03-12,21:05:03,100000120,Ananya Iyer,260338985437,48690.32,0.9963,99.6,CRITICAL,total_call_duration_30m (+3.84),calls_previous_10m (+2.10),max_call_duration_30m (+0.95),,test,1
